client,Recency,Frequency,Monetary,total_quantity,avg_check,total_unique_items,avg_items_per_visit,weekend_visits,amount_last_visit,relative_value_pct,event
client10222,726.0,1.0,15798.0,2.0,15798.0,2.0,2.0,0.0,8299.0,0.4063993883686633,False
client10223,64.0,2.0,3848.0,18.0,1924.0,10.0,9.0,3.0,27.0,0.09898878633008079,False
client10224,25.0,2.0,10529.0,31.0,5264.5,10.0,15.5,2.0,498.0,0.270855751369392,True
client10225,209.0,2.0,13941.0,8.0,6970.5,6.0,4.0,4.0,425.0,0.3586285525539647,True
client10226,269.0,3.0,8896.0,4.0,2965.3333333333335,3.0,1.3333333333333333,1.0,398.0,0.22884725654688112,False
client10227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client10228,416.0,2.0,1107.0,26.0,553.5,21.0,13.0,0.0,69.0,0.028477283385498812,False
client10229,152.0,4.0,3995.0,53.0,998.75,41.0,13.25,26.0,65.0,0.10277032260620393,False
client1023,508.0,1.0,932.0,8.0,932.0,6.0,8.0,0.0,79.0,0.023975454485352207,False
client10230,82.0,1.0,258.0,2.0,258.0,2.0,2.0,0.0,59.0,0.006636982035644709,False
client10231,2.0,48.0,232077.0,1475.0,4834.9375,111.0,30.729166666666668,49.0,387.0,5.97011968948185,True
client10232,293.0,2.0,4643.0,20.0,2321.5,13.0,10.0,0.0,145.0,0.11943995190503251,False
client10233,104.0,4.0,667.0,19.0,166.75,7.0,4.75,0.0,82.0,0.017158399293701634,False
client10234,18.0,2.0,10673.0,56.0,5336.5,9.0,28.0,0.0,198.0,0.2745601134357984,True
client10235,50.0,10.0,8232.0,71.0,823.2,35.0,7.1,37.0,493.0,0.2117660314628963,True
client10236,416.0,2.0,397.0,3.0,198.5,3.0,1.5,1.0,199.0,0.010212720419189728,False
client10237,34.0,9.0,5460.0,30.0,606.6666666666666,22.0,3.3333333333333335,14.0,35.0,0.14045706168457409,True
client10238,102.0,4.0,7623.0,15.0,1905.75,9.0,3.75,0.0,25.0,0.1960996668903861,True
client10239,179.0,1.0,220.0,4.0,220.0,1.0,4.0,0.0,220.0,0.005659442045898589,False
client1024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client10240,41.0,5.0,20885.0,37.0,4177.0,27.0,7.4,7.0,178.0,0.537261123311782,False
client10241,358.0,2.0,3399.0,26.0,1699.5,7.0,13.0,3.0,525.0,0.0874383796091332,False
client10242,176.0,7.0,23513.0,98.0,3359.0,31.0,14.0,7.0,3593.0,0.6048657310236979,False
client10243,166.0,1.0,1356.0,4.0,1356.0,4.0,4.0,0.0,429.0,0.034882742791993125,False
client10244,22.0,9.0,25293.0,45.0,2810.3333333333335,17.0,5.0,11.0,38.0,0.6506557621223319,False
client10245,497.0,2.0,4731.0,9.0,2365.5,4.0,4.5,1.0,119.0,0.12170372872339194,False
client10246,97.0,2.0,4877.0,23.0,2438.5,12.0,11.5,4.0,81.0,0.12545954026294281,False
client10247,384.0,2.0,1596.0,4.0,798.0,2.0,2.0,0.0,1047.0,0.04105667956933704,False
client10248,83.0,20.0,35631.0,169.0,1781.55,79.0,8.45,28.0,410.0,0.9165980888064211,False
client10249,50.0,4.0,3759.0,12.0,939.75,10.0,3.0,3.0,458.0,0.09669928477514908,False
client1025,3.0,2.0,2057.0,9.0,1028.5,8.0,4.5,2.0,99.0,0.05291578312915181,False
client10250,192.0,1.0,136.0,1.0,136.0,1.0,1.0,0.0,136.0,0.0034985641738282188,False
client10251,161.0,17.0,18951.0,158.0,1114.764705882353,42.0,9.294117647058824,13.0,112.0,0.4875094827810189,False
client10252,17.0,3.0,105944.0,161.0,35314.666666666664,7.0,53.666666666666664,5.0,28578.0,2.7253814914121826,False
client10253,82.0,1.0,94.0,2.0,94.0,2.0,2.0,0.0,15.0,0.0024181252377930337,False
client10254,18.0,15.0,24071.0,151.0,1604.7333333333333,72.0,10.066666666666666,11.0,45.0,0.6192201340310225,True
client10255,151.0,2.0,4980.0,33.0,2490.0,11.0,16.5,0.0,551.0,0.12810918812988625,False
client10256,611.0,1.0,999.0,1.0,999.0,1.0,1.0,0.0,999.0,0.02569901183569405,False
client10257,527.0,1.0,2232.0,4.0,2232.0,2.0,4.0,0.0,2067.0,0.05741761202929842,False
client10258,51.0,1.0,556.0,4.0,556.0,1.0,4.0,0.0,556.0,0.01430295353418007,False
client10259,518.0,1.0,1215.0,5.0,1215.0,4.0,5.0,4.0,438.0,0.031255554935303576,False
client1026,297.0,5.0,13584.0,27.0,2716.8,16.0,5.4,0.0,89.0,0.34944482159766566,False
client10260,91.0,2.0,3248.0,50.0,1624.0,8.0,25.0,7.0,59.0,0.083553944386721,True
client10261,234.0,3.0,13030.0,70.0,4343.333333333333,6.0,23.333333333333332,4.0,474.0,0.3351933175366301,False
client10262,476.0,2.0,2691.0,9.0,1345.5,1.0,4.5,1.0,1196.0,0.06922526611596866,False
client10263,6.0,22.0,108814.0,227.0,4946.090909090909,54.0,10.318181818181818,13.0,279.0,2.799211485374587,True
client10264,494.0,1.0,149.0,1.0,149.0,1.0,1.0,0.0,149.0,0.003832985749267681,False
client10265,419.0,15.0,30968.0,384.0,2064.5333333333333,19.0,25.6,4.0,1352.0,0.7966436421699432,False
client10266,604.0,1.0,6499.0,2.0,6499.0,2.0,2.0,0.0,4399.0,0.16718506298315877,False
client10267,25.0,3.0,1593.0,5.0,531.0,4.0,1.6666666666666667,3.0,549.0,0.04097950535962024,True
client10268,560.0,1.0,3961.0,4.0,3961.0,4.0,4.0,4.0,2999.0,0.10189568156274686,False
client10269,201.0,3.0,15558.0,26.0,5186.0,13.0,8.666666666666666,0.0,132.0,0.40022545159131934,False
client1027,134.0,1.0,518.0,7.0,518.0,7.0,7.0,7.0,19.0,0.013325413544433952,False
client10270,502.0,4.0,4667.0,18.0,1166.75,8.0,4.5,2.0,198.0,0.1200573455827669,False
client10271,350.0,5.0,2755.0,23.0,551.0,21.0,4.6,11.0,30.0,0.0708716492565937,False
client10272,7.0,1.0,1299.0,1.0,1299.0,1.0,1.0,1.0,1299.0,0.03341643280737394,False
client10273,157.0,10.0,19490.0,70.0,1949.0,31.0,7.0,2.0,399.0,0.5013751157934705,False
client10274,138.0,3.0,8035.0,30.0,2678.3333333333335,3.0,10.0,0.0,8.0,0.20669825835815986,False
client10275,231.0,8.0,15683.0,29.0,1960.375,15.0,3.625,13.0,47.0,0.4034410436628526,False
client10276,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client10277,90.0,2.0,3566.0,4.0,1783.0,4.0,2.0,0.0,29.0,0.09173441061670169,False
client10278,340.0,1.0,684.0,33.0,684.0,2.0,33.0,0.0,297.0,0.01759571981543016,False
client10279,72.0,9.0,6996.0,72.0,777.3333333333334,33.0,8.0,13.0,114.0,0.17997025705957514,True
client1028,603.0,1.0,4836.0,20.0,4836.0,3.0,20.0,3.0,187.0,0.12440482606347991,False
client10280,39.0,8.0,128148.0,163.0,16018.5,12.0,20.375,5.0,6741.0,3.296573542262784,False
client10281,632.0,2.0,539.0,3.0,269.5,3.0,1.5,1.0,189.0,0.013865633012451545,False
client10282,313.0,2.0,2888.0,7.0,1444.0,3.0,3.5,0.0,980.0,0.07429303922070511,False
client10283,120.0,8.0,27974.0,67.0,3496.75,29.0,8.375,3.0,68.0,0.719623780872578,False
client10284,82.0,1.0,9557.0,10.0,9557.0,8.0,10.0,0.0,2499.0,0.2458513074211492,True
client10285,177.0,1.0,1145.0,5.0,1145.0,1.0,5.0,0.0,1145.0,0.02945482337524493,False
client10286,348.0,2.0,2852.0,4.0,1426.0,4.0,2.0,0.0,59.0,0.07336694870410354,False
client10287,105.0,2.0,2768.0,31.0,1384.0,25.0,15.5,3.0,313.0,0.07120607083203316,False
client10288,20.0,1.0,10107.0,5.0,10107.0,4.0,5.0,0.0,84.0,0.25999991253589566,True
client10289,143.0,4.0,26412.0,10.0,6603.0,8.0,2.5,0.0,1044.0,0.6794417423466979,True
client1029,316.0,4.0,2568.0,19.0,642.0,14.0,4.75,9.0,13.0,0.0660611235175799,False
client10290,22.0,1.0,6499.0,1.0,6499.0,1.0,1.0,1.0,6499.0,0.16718506298315877,False
client10291,57.0,3.0,1304.0,6.0,434.6666666666667,6.0,2.0,3.0,89.0,0.03354505649023527,False
client10292,106.0,4.0,2284.0,15.0,571.0,9.0,3.75,4.0,229.0,0.05875529833105626,False
client10293,339.0,1.0,8358.0,2.0,8358.0,2.0,2.0,0.0,7999.0,0.21500734827100187,True
client10294,44.0,3.0,1450.0,24.0,483.3333333333333,20.0,8.0,5.0,8.0,0.03730086802978616,False
client10295,406.0,1.0,1393.0,7.0,1393.0,2.0,7.0,2.0,79.0,0.03583455804516698,False
client10296,25.0,2.0,7446.0,4.0,3723.0,3.0,2.0,0.0,1049.0,0.191546388517095,False
client10297,22.0,19.0,33198.0,198.0,1747.2631578947369,55.0,10.421052631578947,26.0,197.0,0.8540098047260972,False
client10298,25.0,6.0,17671.0,94.0,2945.1666666666665,39.0,15.666666666666666,18.0,177.0,0.4545818199685181,False
client10299,376.0,2.0,8696.0,3.0,4348.0,3.0,1.5,0.0,8499.0,0.22370230923242787,False
client103,18.0,11.0,20174.0,160.0,1834.0,71.0,14.545454545454545,36.0,180.0,0.5189708356089007,False
client1030,216.0,2.0,3740.0,10.0,1870.0,5.0,5.0,4.0,1499.0,0.09621051478027602,False
client10300,239.0,5.0,13546.0,26.0,2709.2,11.0,5.2,7.0,149.0,0.3484672816079195,False
client10301,35.0,5.0,4433.0,17.0,886.6,14.0,3.4,2.0,466.0,0.11403775722485657,False
client10302,85.0,3.0,2134.0,7.0,711.3333333333334,5.0,2.3333333333333335,1.0,399.0,0.054896587845216324,False
client10303,15.0,3.0,30251.0,21.0,10083.666666666666,8.0,7.0,3.0,4356.0,0.7781990060476284,False
client10304,101.0,2.0,9892.0,12.0,4946.0,8.0,6.0,0.0,639.0,0.2544690941728584,False
client10305,167.0,3.0,1474.0,6.0,491.3333333333333,4.0,2.0,0.0,138.0,0.03791826170752055,False
client10306,368.0,1.0,1126.0,4.0,1126.0,4.0,4.0,0.0,599.0,0.028966053380371868,False
client10307,8.0,37.0,329869.0,766.0,8915.378378378378,154.0,20.7027027027027,53.0,79.0,8.485793128356917,True
client10308,478.0,1.0,1124.0,11.0,1124.0,11.0,11.0,0.0,119.0,0.028914603907227342,False
client10309,160.0,4.0,7572.0,48.0,1893.0,26.0,12.0,9.0,152.0,0.19478770532520054,True
client1031,115.0,4.0,2675.0,57.0,668.75,29.0,14.25,7.0,110.0,0.0688136703308124,False
client10310,119.0,1.0,2630.0,10.0,2630.0,7.0,10.0,7.0,249.0,0.0676560571850604,False
client10311,351.0,1.0,4949.0,7.0,4949.0,2.0,7.0,2.0,567.0,0.12731172129614599,False
client10312,41.0,2.0,4855.0,22.0,2427.5,14.0,11.0,12.0,1596.0,0.12489359605835297,False
client10313,125.0,4.0,9658.0,19.0,2414.5,5.0,4.75,1.0,3324.0,0.24844950581494807,True
client10314,36.0,3.0,13199.0,11.0,4399.666666666667,9.0,3.6666666666666665,8.0,94.0,0.3395407980173431,False
client10315,267.0,1.0,1499.0,1.0,1499.0,1.0,1.0,1.0,1499.0,0.03856138012182721,False
client10316,484.0,1.0,997.0,3.0,997.0,3.0,3.0,3.0,209.0,0.025647562362549513,False
client10317,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client10318,357.0,1.0,4893.0,9.0,4893.0,7.0,9.0,7.0,269.0,0.12587113604809907,False
client10319,232.0,3.0,1191.0,9.0,397.0,4.0,3.0,3.0,138.0,0.030638161257569182,False
client1032,14.0,2.0,2553.0,13.0,1276.5,8.0,6.5,1.0,865.0,0.0656752524689959,False
client10320,168.0,1.0,3102.0,24.0,3102.0,19.0,24.0,19.0,14.0,0.07979813284717012,False
client10321,550.0,2.0,1215.0,7.0,607.5,7.0,3.5,0.0,899.0,0.031255554935303576,False
client10322,106.0,6.0,2760.0,16.0,460.0,10.0,2.6666666666666665,3.0,15.0,0.07100027293945503,True
client10323,122.0,5.0,13907.0,67.0,2781.4,28.0,13.4,18.0,130.0,0.35775391151050767,False
client10324,96.0,1.0,9990.0,1.0,9990.0,1.0,1.0,0.0,9990.0,0.25699011835694047,False
client10325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client10326,85.0,1.0,7820.0,10.0,7820.0,4.0,10.0,4.0,594.0,0.2011674399951226,False
client10327,51.0,1.0,2999.0,1.0,2999.0,1.0,1.0,0.0,2999.0,0.07714848498022668,False
client10328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client10329,287.0,2.0,82.0,4.0,41.0,4.0,2.0,3.0,23.0,0.002109428398925838,False
client1033,34.0,2.0,15932.0,38.0,7966.0,6.0,19.0,5.0,49.0,0.40984650306934695,False
client10330,48.0,3.0,8002.0,46.0,2667.3333333333335,40.0,15.333333333333334,34.0,10.0,0.20584934205127506,False
client10331,158.0,12.0,23458.0,148.0,1954.8333333333333,43.0,12.333333333333334,7.0,198.0,0.6034508705122232,True
client10332,28.0,1.0,11793.0,30.0,11793.0,6.0,30.0,6.0,99.0,0.30337181839673666,False
client10333,27.0,5.0,11756.0,76.0,2351.2,36.0,15.2,15.0,49.0,0.3024200031435628,False
client10334,290.0,1.0,2384.0,16.0,2384.0,1.0,16.0,0.0,2384.0,0.061327771988282896,False
client10335,153.0,1.0,5148.0,2.0,5148.0,2.0,2.0,0.0,4449.0,0.13243094387402699,False
client10336,77.0,6.0,4556.0,48.0,759.3333333333334,34.0,8.0,17.0,28.0,0.11720189982324535,False
client10337,192.0,4.0,6110.0,23.0,1527.5,18.0,5.75,11.0,104.0,0.15717814045654718,False
client10338,12.0,6.0,4176.0,25.0,696.0,20.0,4.166666666666667,14.0,247.0,0.10742649992578412,False
client10339,26.0,21.0,10917.0,153.0,519.8571428571429,75.0,7.285714285714286,33.0,398.0,0.28083694915943136,False
client1034,83.0,1.0,3990.0,8.0,3990.0,5.0,8.0,0.0,3499.0,0.10264169892334259,False
client10340,19.0,16.0,39616.0,88.0,2476.0,63.0,5.5,33.0,510.0,1.0191111640469024,True
client10341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client10342,214.0,2.0,1907.0,23.0,953.5,21.0,11.5,0.0,19.0,0.04905707264331187,False
client10343,165.0,8.0,9391.0,41.0,1173.875,20.0,5.125,4.0,3199.0,0.24158100115015296,False
client10344,508.0,2.0,4257.0,9.0,2128.5,7.0,4.5,1.0,438.0,0.1095102035881377,False
client10345,76.0,2.0,40889.0,45.0,20444.5,35.0,22.5,0.0,52.0,1.0518587537033974,False
client10346,8.0,2.0,1056.0,9.0,528.0,5.0,4.5,5.0,15.0,0.027165321820313226,False
client10347,109.0,1.0,657.0,3.0,657.0,3.0,3.0,0.0,249.0,0.016901151927978968,False
client10348,281.0,1.0,249.0,1.0,249.0,1.0,1.0,1.0,249.0,0.0064054594064943135,False
client10349,686.0,1.0,8687.0,13.0,8687.0,7.0,13.0,7.0,5994.0,0.2234707866032775,False
client1035,131.0,8.0,33603.0,123.0,4200.375,55.0,15.375,18.0,93.0,0.8644283230378649,False
client10350,56.0,11.0,9886.0,83.0,898.7272727272727,43.0,7.545454545454546,12.0,315.0,0.2543147457534248,False
client10351,98.0,3.0,16867.0,35.0,5622.333333333333,27.0,11.666666666666666,26.0,1030.0,0.43389913176441597,False
client10352,618.0,1.0,3804.0,16.0,3804.0,8.0,16.0,0.0,89.0,0.09785689792090108,False
client10353,587.0,1.0,3547.0,6.0,3547.0,3.0,6.0,0.0,59.0,0.09124564062182862,False
client10354,363.0,1.0,1951.0,21.0,1951.0,5.0,21.0,0.0,378.0,0.050188961052491585,False
client10355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client10356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client10357,343.0,1.0,5062.0,8.0,5062.0,6.0,8.0,6.0,99.0,0.1302186165288121,False
client10358,138.0,1.0,811.0,5.0,811.0,4.0,5.0,0.0,62.0,0.020862761360107982,False
client10359,53.0,2.0,6782.0,26.0,3391.0,10.0,13.0,0.0,269.0,0.17446516343311017,False
client1036,711.0,1.0,2052.0,10.0,2052.0,6.0,10.0,0.0,89.0,0.05278715944629048,False
client10360,4.0,7.0,13824.0,14.0,1974.857142857143,13.0,2.0,7.0,209.0,0.3556187583750095,True
client10361,25.0,1.0,60.0,4.0,60.0,1.0,4.0,0.0,60.0,0.0015434841943359789,False
client10362,155.0,5.0,15879.0,17.0,3175.8,5.0,3.4,3.0,824.0,0.40848309203101685,False
client10363,68.0,4.0,15369.0,11.0,3842.25,8.0,2.75,3.0,5499.0,0.39536347637916097,False
client10364,20.0,4.0,3119.0,17.0,779.75,10.0,4.25,4.0,129.0,0.08023545336889863,False
client10365,17.0,1.0,32424.0,33.0,32424.0,6.0,33.0,0.0,5536.0,0.8340988586191631,False
client10366,88.0,1.0,5227.0,18.0,5227.0,7.0,18.0,0.0,62.0,0.13446319806323603,True
client10367,18.0,28.0,39140.0,241.0,1397.857142857143,57.0,8.607142857142858,21.0,289.0,1.0068661894385036,True
client10368,34.0,8.0,14277.0,53.0,1784.625,28.0,6.625,19.0,499.0,0.3672720640422462,False
client10369,36.0,9.0,5181.0,111.0,575.6666666666666,67.0,12.333333333333334,15.0,29.0,0.13327986018091179,True
client1037,342.0,1.0,1621.0,11.0,1621.0,6.0,11.0,0.0,243.0,0.0416997979836437,False
client10370,16.0,17.0,62515.0,129.0,3677.3529411764707,39.0,7.588235294117647,16.0,2578.0,1.6081819068152288,True
client10371,2.0,5.0,7847.0,35.0,1569.4,18.0,7.0,1.0,125.0,0.20186200788257377,True
client10372,24.0,6.0,10100.0,22.0,1683.3333333333333,14.0,3.6666666666666665,0.0,6499.0,0.2598198393798898,False
client10373,55.0,23.0,21574.0,152.0,938.0,58.0,6.608695652173913,18.0,76.0,0.5549854668100735,True
client10374,22.0,9.0,10046.0,35.0,1116.2222222222222,22.0,3.888888888888889,12.0,69.0,0.25843070360498743,False
client10375,63.0,5.0,11505.0,17.0,2301.0,14.0,3.4,6.0,1059.0,0.295963094263924,True
client10376,176.0,15.0,85310.0,335.0,5687.333333333333,38.0,22.333333333333332,15.0,45.0,2.194577276980039,False
client10377,698.0,1.0,4930.0,4.0,4930.0,2.0,4.0,0.0,4072.0,0.12682295130127294,False
client10378,57.0,4.0,12937.0,30.0,3234.25,18.0,7.5,3.0,275.0,0.3328009170354093,False
client10379,13.0,10.0,67813.0,233.0,6781.3,40.0,23.3,15.0,476.0,1.7444715611750958,False
client1038,28.0,15.0,10447.0,55.0,696.4666666666667,30.0,3.6666666666666665,13.0,95.0,0.2687463229704662,False
client10380,335.0,6.0,7225.0,40.0,1204.1666666666667,26.0,6.666666666666667,1.0,243.0,0.18586122173462413,False
client10381,168.0,5.0,30376.0,51.0,6075.2,11.0,10.2,5.0,525.0,0.7814145981191616,False
client10382,39.0,1.0,10246.0,36.0,10246.0,5.0,36.0,0.0,2394.0,0.2635756509194407,False
client10383,189.0,9.0,2750.0,24.0,305.55555555555554,18.0,2.6666666666666665,9.0,75.0,0.07074302557373237,True
client10384,580.0,1.0,1803.0,9.0,1803.0,8.0,9.0,0.0,79.0,0.046381700039796164,False
client10385,398.0,1.0,82.0,2.0,82.0,2.0,2.0,0.0,33.0,0.002109428398925838,False
client10386,169.0,6.0,4472.0,35.0,745.3333333333334,11.0,5.833333333333333,5.0,635.0,0.11504102195117497,False
client10387,31.0,2.0,7213.0,13.0,3606.5,4.0,6.5,0.0,464.0,0.18555252489575694,False
client10388,58.0,2.0,1789.0,14.0,894.5,7.0,7.0,1.0,129.0,0.04602155372778444,False
client10389,76.0,14.0,37780.0,192.0,2698.5714285714284,103.0,13.714285714285714,1.0,2180.0,0.9718805477002215,True
client1039,396.0,1.0,1441.0,10.0,1441.0,6.0,10.0,0.0,29.0,0.037069345400635764,False
client10390,180.0,2.0,422.0,8.0,211.0,8.0,4.0,0.0,75.0,0.010855838833496384,False
client10391,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client10392,24.0,14.0,18885.0,89.0,1348.9285714285713,55.0,6.357142857142857,34.0,183.0,0.48581165016724936,False
client10393,26.0,4.0,7656.0,35.0,1914.0,24.0,8.75,0.0,1929.0,0.1969485831972709,False
client10394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client10395,54.0,8.0,14315.0,41.0,1789.375,22.0,5.125,2.0,518.0,0.3682496040319923,False
client10396,490.0,1.0,4335.0,5.0,4335.0,1.0,5.0,1.0,4335.0,0.11151673304077447,False
client10397,26.0,17.0,23720.0,92.0,1395.2941176470588,44.0,5.411764705882353,15.0,258.0,0.610190751494157,False
client10398,258.0,5.0,3684.0,44.0,736.8,16.0,8.8,5.0,43.0,0.09476992953222911,False
client10399,34.0,23.0,18980.0,114.0,825.2173913043479,61.0,4.956521739130435,46.0,125.0,0.4882555001416147,False
client104,43.0,2.0,2096.0,13.0,1048.0,11.0,6.5,11.0,246.0,0.0539190478554702,False
client1040,276.0,3.0,3169.0,24.0,1056.3333333333333,8.0,8.0,0.0,79.0,0.08152169019751196,False
client10400,27.0,7.0,6390.0,22.0,912.8571428571429,16.0,3.142857142857143,4.0,119.0,0.16438106669678176,False
client10401,127.0,2.0,1904.0,2.0,952.0,2.0,1.0,2.0,405.0,0.04897989843359507,False
client10402,406.0,1.0,4999.0,1.0,4999.0,1.0,1.0,1.0,4999.0,0.1285979581247593,False
client10403,67.0,8.0,6017.0,46.0,752.125,23.0,5.75,4.0,59.0,0.15478573995532643,False
client10404,7.0,89.0,36115.0,389.0,405.7865168539326,250.0,4.370786516853933,83.0,30.0,0.9290488613073979,True
client10405,134.0,3.0,5132.0,32.0,1710.6666666666667,28.0,10.666666666666666,25.0,299.0,0.13201934808887075,True
client10406,19.0,2.0,1110.0,5.0,555.0,5.0,2.5,0.0,51.0,0.02855445759521561,False
client10407,409.0,3.0,2006.0,6.0,668.6666666666666,6.0,2.0,0.0,89.0,0.05160382156396623,False
client10408,28.0,11.0,3467.0,72.0,315.1818181818182,48.0,6.545454545454546,7.0,22.0,0.08918766169604732,False
client10409,36.0,3.0,16713.0,11.0,5571.0,11.0,3.6666666666666665,11.0,28.0,0.42993752233228694,False
client1041,76.0,2.0,8266.0,4.0,4133.0,4.0,2.0,0.0,50.0,0.21264067250635335,False
client10410,233.0,6.0,11815.0,43.0,1969.1666666666667,23.0,7.166666666666667,7.0,42.0,0.30393776260132654,False
client10411,20.0,10.0,9168.0,43.0,916.8,28.0,4.3,23.0,160.0,0.23584438489453757,False
client10412,74.0,4.0,1555.0,9.0,388.75,6.0,2.25,4.0,165.0,0.040001965369874125,False
client10413,12.0,1.0,1299.0,1.0,1299.0,1.0,1.0,0.0,1299.0,0.03341643280737394,True
client10414,231.0,1.0,842.0,29.0,842.0,25.0,29.0,25.0,44.0,0.02166022819384824,False
client10415,399.0,1.0,1965.0,5.0,1965.0,2.0,5.0,2.0,769.0,0.050549107364503305,False
client10416,2.0,5.0,6334.0,23.0,1266.8,13.0,4.6,9.0,28.0,0.16294048144873485,False
client10417,615.0,2.0,4872.0,9.0,2436.0,5.0,4.5,2.0,4499.0,0.1253309165800815,False
client10418,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client10419,111.0,6.0,4134.0,42.0,689.0,19.0,7.0,16.0,599.0,0.10634606098974896,False
client1042,123.0,12.0,44609.0,153.0,3717.4166666666665,55.0,12.75,17.0,676.0,1.147554773752228,False
client10420,69.0,1.0,229.0,4.0,229.0,4.0,4.0,0.0,39.0,0.005890964675048986,False
client10421,2.0,1.0,3787.0,11.0,3787.0,8.0,11.0,0.0,2398.0,0.09741957739917254,True
client10422,380.0,1.0,2705.0,21.0,2705.0,5.0,21.0,0.0,405.0,0.06958541242798039,False
client10423,571.0,1.0,1052.0,18.0,1052.0,9.0,18.0,0.0,28.0,0.027062422874024165,False
client10424,67.0,5.0,4998.0,26.0,999.6,17.0,5.2,6.0,199.0,0.12857223338818705,False
client10425,70.0,16.0,59081.0,201.0,3692.5625,75.0,12.5625,57.0,1497.0,1.5198431614260661,False
client10426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client10427,274.0,5.0,21275.0,109.0,4255.0,27.0,21.8,13.0,1859.0,0.5472937705749659,False
client10428,6.0,2.0,2531.0,5.0,1265.5,5.0,2.5,0.0,69.0,0.06510930826440604,False
client10429,71.0,1.0,1499.0,1.0,1499.0,1.0,1.0,1.0,1499.0,0.03856138012182721,False
client1043,84.0,1.0,3226.0,22.0,3226.0,19.0,22.0,19.0,18.0,0.08298800018213114,False
client10430,84.0,5.0,4879.0,73.0,975.8,46.0,14.6,5.0,99.0,0.12551098973608735,True
client10431,6.0,5.0,2511.0,29.0,502.2,9.0,5.8,0.0,638.0,0.06459481353296072,True
client10432,489.0,2.0,3324.0,5.0,1662.0,5.0,2.5,1.0,199.0,0.08550902436621323,False
client10433,37.0,2.0,18656.0,19.0,9328.0,13.0,9.5,9.0,759.0,0.4799206854922004,False
client10434,241.0,1.0,3984.0,6.0,3984.0,4.0,6.0,0.0,2997.0,0.10248735050390902,False
client10435,13.0,23.0,24715.0,128.0,1074.5652173913043,79.0,5.565217391304348,19.0,99.0,0.635786864383562,False
client10436,234.0,1.0,17487.0,4.0,17487.0,4.0,4.0,0.0,1532.0,0.4498484684392211,False
client10437,25.0,5.0,2753.0,15.0,550.6,14.0,3.0,0.0,52.0,0.07082019978344917,False
client10438,24.0,9.0,3126.0,18.0,347.3333333333333,17.0,2.0,1.0,49.0,0.08041552652490451,True
client10439,3.0,10.0,76731.0,174.0,7673.1,84.0,17.4,27.0,1199.0,1.9738847619265667,False
client1044,494.0,2.0,2128.0,7.0,1064.0,3.0,3.5,0.0,269.0,0.05474223942578272,False
client10440,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client10441,150.0,3.0,25327.0,31.0,8442.333333333334,13.0,10.333333333333334,0.0,31.0,0.6515304031657889,False
client10442,177.0,4.0,6868.0,30.0,1717.0,8.0,7.5,0.0,237.0,0.17667749077832506,False
client10443,244.0,1.0,32.0,1.0,32.0,1.0,1.0,0.0,32.0,0.0008231915703125222,False
client10444,142.0,1.0,1313.0,1.0,1313.0,1.0,1.0,0.0,1313.0,0.03377657911938567,False
client10445,665.0,1.0,12006.0,25.0,12006.0,1.0,25.0,1.0,12006.0,0.3088511872866294,False
